timestamp,poor_signal,attention,meditation,blink_strength,raw_wave,delta,delta_normalized,theta,theta_normalized,low_alpha,low_alpha_normalized,high_alpha,high_alpha_normalized,low_beta,low_beta_normalized,high_beta,high_beta_normalized,low_gamma,low_gamma_normalized,mid_gamma,mid_gamma_normalized
2026-05-17T16:18:02,26,0,0,,,604072,0.9635,436946,0.9401,405703,0.9347,195891,0.882,197352,0.8825,146488,0.861,87811,0.8239,293795,0.9113
2026-05-17T16:18:03,26,0,0,,,847983,0.9881,284083,0.9089,90070,0.8258,75483,0.813,274240,0.9064,232844,0.8945,121053,0.8472,257235,0.9017
2026-05-17T16:18:04,51,0,0,,,763050,0.9804,500659,0.9499,103730,0.836,339587,0.9218,371006,0.9282,153619,0.8644,89279,0.8251,281880,0.9083
2026-05-17T16:18:05,26,0,0,,,656335,0.9695,825366,0.9861,197746,0.8827,157311,0.8661,110302,0.8404,198540,0.883,97836,0.8318,220183,0.8905
2026-05-17T16:18:06,26,0,0,,,776984,0.9817,370625,0.9282,159716,0.8672,159471,0.8671,144898,0.8602,228161,0.893,139746,0.8576,227362,0.8928
2026-05-17T16:18:07,55,0,0,,,90878,0.8264,61734,0.7984,15793,0.6997,16457,0.7027,38890,0.765,21833,0.7232,18561,0.7114,25841,0.7354
2026-05-17T16:18:08,51,0,0,,,386033,0.9311,800442,0.9839,259932,0.9025,277611,0.9072,159609,0.8672,194783,0.8816,110975,0.8409,744412,0.9786
2026-05-17T16:18:09,26,0,0,,,859366,0.989,823327,0.9859,65644,0.8029,38317,0.7639,177310,0.8748,138367,0.8568,109609,0.84,226154,0.8924
2026-05-17T16:18:10,26,0,0,,,611354,0.9644,729530,0.9772,167993,0.8709,221229,0.8908,134671,0.8549,44073,0.774,111653,0.8413,238627,0.8963
2026-05-17T16:18:11,26,0,0,,,791242,0.9831,296678,0.912,68733,0.8062,15360,0.6977,48802,0.7814,174856,0.8738,153421,0.8643,381807,0.9303
2026-05-17T16:18:12,51,0,0,,,690360,0.9732,291101,0.9107,23335,0.728,66329,0.8036,98355,0.8321,169232,0.8714,90080,0.8258,519269,0.9526
2026-05-17T16:18:13,26,0,0,,,582119,0.9608,412503,0.9359,258595,0.9021,131932,0.8534,94620,0.8293,108298,0.8391,46483,0.7779,86611,0.8229
2026-05-17T16:18:14,55,0,0,,,549082,0.9566,728277,0.977,269637,0.9051,157683,0.8663,219811,0.8903,138026,0.8567,188295,0.8791,107830,0.8388
2026-05-17T16:18:15,51,0,0,,,1029770,1.0,1124812,1.0,1678585,1.0,610110,0.9642,948865,0.9962,590349,0.9619,601219,0.9632,961553,0.9972
2026-05-17T16:18:16,26,0,0,,,236399,0.8956,547686,0.9564,239626,0.8966,104025,0.8362,116700,0.8445,261606,0.9029,56153,0.7916,131764,0.8533
2026-05-17T16:18:17,80,0,0,,,1146419,1.0,256619,0.9015,101268,0.8342,456279,0.9432,323305,0.9183,114198,0.8429,54959,0.79,211028,0.8874
2026-05-17T16:18:18,51,0,0,,,368903,0.9278,117233,0.8448,78439,0.8158,100886,0.834,141838,0.8586,390739,0.932,108101,0.839,134420,0.8547
2026-05-17T16:18:19,26,0,0,,,641952,0.9679,230368,0.8937,111328,0.8411,141573,0.8585,141746,0.8586,144671,0.8601,138179,0.8567,337263,0.9213
2026-05-17T16:18:20,51,0,0,,,1859423,1.0,782282,0.9822,119830,0.8464,485408,0.9477,100133,0.8334,73077,0.8106,137964,0.8566,135728,0.8554
2026-05-17T16:18:21,26,0,0,,,1589103,1.0,625258,0.966,266305,0.9042,328367,0.9194,282796,0.9086,812711,0.985,471776,0.9456,904704,0.9928
2026-05-17T16:18:22,51,0,0,,,1199118,1.0,970598,0.9978,197065,0.8824,221389,0.8909,106331,0.8378,260917,0.9028,117620,0.8451,321597,0.9179
2026-05-17T16:18:23,26,0,0,,,2185751,1.0,2517788,1.0,866084,0.9896,334968,0.9208,463633,0.9444,363200,0.9267,750968,0.9793,667281,0.9707
2026-05-17T16:18:24,26,0,0,,,455478,0.9431,575067,0.96,576106,0.9601,155884,0.8655,74162,0.8117,126419,0.8503,90181,0.8259,218968,0.8901
2026-05-17T16:18:25,51,0,0,,,1689710,1.0,246232,0.8986,384897,0.9309,515185,0.952,126721,0.8505,142007,0.8587,83350,0.8202,205764,0.8856
2026-05-17T16:18:26,26,0,0,,,752563,0.9794,238899,0.8964,178764,0.8754,39576,0.7662,146024,0.8607,72637,0.8102,76550,0.814,8062,0.6511
2026-05-17T16:18:27,55,0,0,,,462926,0.9443,492698,0.9488,95386,0.8299,34367,0.756,38623,0.7645,31833,0.7505,69400,0.8069,42192,0.7709
2026-05-17T16:18:28,51,0,0,,,537263,0.955,24464,0.7314,864,0.4895,20090,0.7172,10531,0.6704,9964,0.6664,11412,0.6762,11391,0.6761
2026-05-17T16:18:29,25,0,0,,,0,0.0,0,0.0,0,0.0,1,0.0502,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:18:30,54,0,0,,,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:18:31,54,0,0,,,2,0.0795,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
2026-05-17T16:18:32,51,0,0,,,1073274,1.0,1406045,1.0,987604,0.9991,588069,0.9616,682037,0.9723,644765,0.9682,78102,0.8154,239744,0.8966
2026-05-17T16:18:33,80,0,0,,,808410,0.9846,388826,0.9316,124971,0.8495,122203,0.8478,111073,0.8409,169956,0.8717,88417,0.8244,78584,0.8159
2026-05-17T16:18:34,51,0,0,,,710536,0.9753,584774,0.9612,359880,0.926,96856,0.831,134122,0.8546,146775,0.8611,56425,0.7919,178344,0.8752
2026-05-17T16:18:35,51,0,0,,,970838,0.9979,360837,0.9262,151407,0.8634,73966,0.8115,191658,0.8804,99116,0.8327,206151,0.8857,80823,0.8179
2026-05-17T16:18:36,80,0,0,,,712917,0.9755,135100,0.8551,104057,0.8362,57038,0.7927,20634,0.7191,40486,0.7679,22144,0.7242,107803,0.8388
2026-05-17T16:18:37,54,0,0,,,3,0.1003,2,0.0795,1,0.0502,1,0.0502,1,0.0502,0,0.0,0,0.0,0,0.0
2026-05-17T16:18:38,51,0,0,,,645245,0.9683,266269,0.9042,50904,0.7845,139545,0.8575,173374,0.8732,252756,0.9005,151616,0.8635,179587,0.8757
2026-05-17T16:18:39,80,0,0,,,1180753,1.0,287679,0.9098,129827,0.8522,285570,0.9093,73668,0.8112,138167,0.8567,58389,0.7944,82167,0.8191
2026-05-17T16:18:40,55,0,0,,,1310535,1.0,457640,0.9434,176677,0.8745,260985,0.9028,123926,0.8489,233625,0.8948,53889,0.7886,106151,0.8377
2026-05-17T16:18:41,26,0,0,,,129888,0.8523,354890,0.925,213027,0.8881,283628,0.9088,148810,0.8621,232003,0.8942,143623,0.8595,147251,0.8613
2026-05-17T16:18:42,26,0,0,,,157150,0.8661,550363,0.9568,208139,0.8864,649010,0.9687,65089,0.8023,139672,0.8575,112107,0.8416,155279,0.8652
2026-05-17T16:18:43,55,0,0,,,853421,0.9885,340960,0.9221,33478,0.7541,13467,0.6882,71957,0.8095,168253,0.871,69274,0.8068,81034,0.8181
2026-05-17T16:18:44,51,0,0,,,409493,0.9354,314265,0.9162,155766,0.8654,249514,0.8995,242270,0.8974,261837,0.903,221041,0.8907,107186,0.8384
2026-05-17T16:18:45,51,0,0,,,1180927,1.0,284862,0.9091,106506,0.8379,120463,0.8468,131764,0.8533,138733,0.857,146236,0.8608,162243,0.8684
2026-05-17T16:18:46,80,0,0,,,555824,0.9575,369179,0.9279,97349,0.8314,121907,0.8477,126570,0.8504,190691,0.8801,76213,0.8137,76608,0.814
2026-05-17T16:18:47,51,0,0,,,826276,0.9862,724681,0.9767,84866,0.8215,56519,0.792,191163,0.8802,116260,0.8442,60409,0.7969,70467,0.808
2026-05-17T16:18:48,51,0,0,,,627302,0.9662,275489,0.9067,352482,0.9245,94650,0.8294,113735,0.8426,153024,0.8641,58606,0.7947,105617,0.8373
2026-05-17T16:18:49,51,0,0,,,724989,0.9767,474667,0.9461,137467,0.8564,148119,0.8618,125648,0.8499,95163,0.8297,37215,0.7618,72924,0.8105
2026-05-17T16:18:50,80,0,0,,,152269,0.8638,450998,0.9424,704277,0.9746,87196,0.8234,170097,0.8718,138005,0.8566,110716,0.8407,70022,0.8075
2026-05-17T16:18:51,51,0,0,,,886852,0.9913,174550,0.8737,250685,0.8999,170194,0.8718,260326,0.9026,130619,0.8527,91221,0.8267,54235,0.789
2026-05-17T16:18:52,51,0,0,,,777682,0.9818,114959,0.8434,101325,0.8343,70469,0.808,251757,0.9002,186703,0.8785,146390,0.8609,66420,0.8037
2026-05-17T16:18:53,80,0,0,,,835829,0.987,229395,0.8934,38557,0.7644,264775,0.9038,171552,0.8724,152722,0.864,80988,0.8181,143490,0.8595
2026-05-17T16:18:54,80,0,0,,,413000,0.936,646187,0.9684,300247,0.9129,126835,0.8505,183103,0.8771,87738,0.8239,251136,0.9,73231,0.8108
2026-05-17T16:18:55,51,0,0,,,353931,0.9248,1323907,1.0,323234,0.9183,148885,0.8621,156147,0.8656,75586,0.8131,114193,0.8429,501578,0.9501
2026-05-17T16:18:56,51,0,0,,,254163,0.9009,906524,0.9929,184127,0.8775,110954,0.8409,103976,0.8362,159038,0.8669,93619,0.8286,64425,0.8015
2026-05-17T16:18:57,80,0,0,,,921746,0.9941,161006,0.8678,88127,0.8242,228163,0.893,228266,0.8931,139507,0.8574,131466,0.8531,61290,0.7979
2026-05-17T16:18:58,80,0,0,,,631181,0.9667,592128,0.9621,207275,0.8861,278360,0.9074,126280,0.8502,100951,0.834,95488,0.83,125999,0.8501
2026-05-17T16:18:59,51,0,0,,,947533,0.9961,535861,0.9548,50882,0.7844,124457,0.8492,107926,0.8389,75603,0.8131,65251,0.8024,50081,0.7833
2026-05-17T16:19:00,51,0,0,,,436531,0.94,440396,0.9406,282818,0.9086,316982,0.9168,75733,0.8132,176677,0.8745,134329,0.8547,90854,0.8264
2026-05-17T16:19:01,80,0,0,,,2941060,1.0,878664,0.9906,278569,0.9075,349668,0.9239,1014008,1.0,733889,0.9776,443134,0.9411,648535,0.9687
2026-05-17T16:19:02,80,0,0,,,188394,0.8792,103528,0.8358,72647,0.8102,52522,0.7867,42536,0.7715,34243,0.7558,21392,0.7217,16078,0.701
2026-05-17T16:19:03,51,0,0,,,227195,0.8927,819203,0.9856,137102,0.8562,138995,0.8572,1349453,1.0,1012575,1.0,411752,0.9358,319571,0.9174
2026-05-17T16:19:04,51,0,0,,,892402,0.9918,621606,0.9656,356651,0.9254,192605,0.8808,109415,0.8398,191357,0.8803,106909,0.8382,93982,0.8288
2026-05-17T16:19:05,51,0,0,,,623629,0.9658,544845,0.956,97448,0.8315,22793,0.7263,138390,0.8569,104857,0.8368,188701,0.8793,218798,0.89
2026-05-17T16:19:06,80,0,0,,,646122,0.9684,485341,0.9477,34397,0.7561,151575,0.8634,126277,0.8502,233343,0.8947,86865,0.8231,196018,0.882
2026-05-17T16:19:07,51,0,0,,,85297,0.8218,860433,0.9891,51596,0.7854,138804,0.8571,300569,0.913,227174,0.8927,104820,0.8367,98304,0.8321
2026-05-17T16:19:08,51,0,0,,,479263,0.9468,754039,0.9796,29706,0.7455,86990,0.8232,126444,0.8503,116208,0.8442,101881,0.8347,72284,0.8098
2026-05-17T16:19:09,51,0,0,,,303152,0.9136,587727,0.9615,324215,0.9185,95058,0.8297,196545,0.8822,143262,0.8594,79410,0.8166,65009,0.8022
2026-05-17T16:19:10,51,0,0,,,543949,0.9559,206752,0.8859,402670,0.9342,65568,0.8028,179432,0.8757,94072,0.8289,134114,0.8546,128373,0.8514
2026-05-17T16:19:11,80,0,0,,,689712,0.9731,222725,0.8913,264365,0.9037,82745,0.8196,146910,0.8612,146202,0.8608,90554,0.8262,88825,0.8248
2026-05-17T16:19:12,51,0,0,,,698788,0.9741,350193,0.9241,177968,0.8751,108359,0.8391,85057,0.8216,176441,0.8744,140294,0.8578,76617,0.8141
2026-05-17T16:19:13,51,0,0,,,1297862,1.0,327600,0.9192,21416,0.7218,86973,0.8232,127123,0.8507,92576,0.8278,49557,0.7825,118318,0.8455
2026-05-17T16:19:14,51,0,0,,,754461,0.9796,402053,0.934,321911,0.918,123953,0.8489,120852,0.847,94378,0.8291,143944,0.8597,96319,0.8306
2026-05-17T16:19:15,51,0,0,,,533056,0.9545,644341,0.9682,284759,0.9091,200001,0.8835,178708,0.8754,78136,0.8155,118395,0.8456,79385,0.8166
2026-05-17T16:19:16,80,0,0,,,1439487,1.0,180927,0.8763,582132,0.9608,221949,0.891,67783,0.8052,146454,0.861,204240,0.885,74231,0.8118
2026-05-17T16:19:17,80,0,0,,,1035416,1.0,1054875,1.0,41287,0.7693,136096,0.8556,131729,0.8533,140353,0.8579,86221,0.8226,27705,0.7404
2026-05-17T16:19:18,51,0,0,,,750033,0.9792,261661,0.903,463962,0.9444,66825,0.8042,100618,0.8338,124027,0.8489,75587,0.8131,119074,0.846
2026-05-17T16:19:19,51,0,0,,,369369,0.9279,826631,0.9862,163485,0.8689,93634,0.8286,377391,0.9295,149171,0.8623,219835,0.8903,76148,0.8136
2026-05-17T16:19:20,51,0,0,,,1370017,1.0,570953,0.9594,64584,0.8017,85412,0.8219,70507,0.808,104195,0.8363,186516,0.8785,96315,0.8306
2026-05-17T16:19:21,80,0,0,,,526190,0.9535,377682,0.9295,143880,0.8597,198851,0.8831,508063,0.951,116351,0.8443,65600,0.8028,169584,0.8716
2026-05-17T16:19:22,80,0,0,,,662143,0.9702,764323,0.9805,6152,0.6315,199901,0.8835,98042,0.8319,130650,0.8527,110786,0.8407,75352,0.8129
2026-05-17T16:19:23,80,0,0,,,1163063,1.0,312518,0.9158,297049,0.9121,109361,0.8398,330593,0.9199,75983,0.8135,62363,0.7992,59195,0.7954
2026-05-17T16:19:24,51,0,0,,,283951,0.9089,481995,0.9472,198368,0.8829,196907,0.8824,137612,0.8564,203198,0.8847,134590,0.8548,50783,0.7843
2026-05-17T16:19:25,51,0,0,,,128841,0.8517,415805,0.9365,350365,0.9241,140588,0.858,126414,0.8503,118496,0.8456,62284,0.7991,64190,0.8012
2026-05-17T16:19:26,51,0,0,,,774741,0.9815,252248,0.9003,164135,0.8692,244848,0.8981,238999,0.8964,78599,0.8159,145454,0.8605,116312,0.8443
2026-05-17T16:19:27,51,0,0,,,1707803,1.0,1052808,1.0,384493,0.9308,264027,0.9036,428768,0.9387,405541,0.9347,465850,0.9447,1238504,1.0
2026-05-17T16:19:28,80,0,0,,,240061,0.8967,588773,0.9617,480856,0.947,27057,0.7387,106035,0.8376,115939,0.844,67420,0.8048,222178,0.8911
2026-05-17T16:19:29,80,0,0,,,1348714,1.0,1074451,1.0,541103,0.9555,636192,0.9673,651416,0.969,649296,0.9687,370224,0.9281,432190,0.9393
2026-05-17T16:19:30,51,0,0,,,918763,0.9939,115263,0.8436,262293,0.9031,663417,0.9703,118610,0.8457,106479,0.8379,64895,0.802,100239,0.8335
2026-05-17T16:19:30,51,0,0,,,1024959,1.0,467558,0.945,139459,0.8574,90280,0.8259,354167,0.9249,118760,0.8458,59935,0.7963,174011,0.8734
2026-05-17T16:19:31,51,0,0,,,809042,0.9847,369693,0.928,71883,0.8094,109320,0.8398,239954,0.8967,133885,0.8545,79239,0.8165,157802,0.8664
2026-05-17T16:19:32,51,0,0,,,886431,0.9913,285930,0.9094,160621,0.8676,147202,0.8613,177221,0.8748,302839,0.9135,92272,0.8275,101369,0.8343
2026-05-17T16:19:33,80,0,0,,,1360338,1.0,823907,0.986,78581,0.8159,98506,0.8322,208457,0.8865,186091,0.8783,88066,0.8241,62493,0.7993
2026-05-17T16:19:34,55,0,0,,,755666,0.9797,744170,0.9786,66556,0.8039,299310,0.9127,268013,0.9047,123335,0.8485,130002,0.8523,58739,0.7948
2026-05-17T16:19:35,80,0,0,,,304430,0.9139,724267,0.9766,111429,0.8412,104716,0.8367,161846,0.8682,68202,0.8056,174877,0.8738,146591,0.861
2026-05-17T16:19:36,51,0,0,,,567548,0.959,227184,0.8927,140002,0.8577,122930,0.8483,107077,0.8383,173404,0.8732,115650,0.8439,173379,0.8732
2026-05-17T16:19:37,51,0,0,,,326227,0.9189,469991,0.9453,89986,0.8257,92303,0.8275,205026,0.8853,56616,0.7922,181349,0.8764,90589,0.8262
2026-05-17T16:19:38,51,0,0,,,754911,0.9796,365530,0.9272,245311,0.8983,80303,0.8175,127241,0.8508,123856,0.8488,166814,0.8704,114421,0.8431
2026-05-17T16:19:39,51,0,0,,,425736,0.9382,491599,0.9486,424279,0.9379,127852,0.8511,128473,0.8515,124146,0.849,81549,0.8186,91608,0.827
2026-05-17T16:19:40,80,0,0,,,1849668,1.0,833034,0.9868,268079,0.9047,76646,0.8141,86224,0.8226,126045,0.8501,79434,0.8167,108911,0.8395
2026-05-17T16:19:41,80,0,0,,,1475468,1.0,452154,0.9425,34690,0.7567,97273,0.8313,261741,0.903,102980,0.8355,81083,0.8182,87441,0.8236
2026-05-17T16:19:42,51,0,0,,,152789,0.864,138078,0.8567,41541,0.7697,101748,0.8346,28680,0.7429,45706,0.7767,28240,0.7418,17805,0.7084
2026-05-17T16:19:43,51,0,0,,,1018968,1.0,703216,0.9745,132061,0.8535,144927,0.8602,48956,0.7816,93028,0.8281,125714,0.8499,100482,0.8337
2026-05-17T16:19:44,51,0,0,,,432350,0.9393,237226,0.8959,318467,0.9172,472791,0.9458,309764,0.9152,129886,0.8523,232456,0.8944,244808,0.8981
2026-05-17T16:19:45,51,0,0,,,968836,0.9977,853228,0.9885,520416,0.9527,902853,0.9926,314580,0.9163,551797,0.957,377531,0.9295,352627,0.9246
2026-05-17T16:19:46,51,0,0,,,136609,0.8559,842018,0.9876,116424,0.8443,241267,0.8971,211980,0.8877,117941,0.8453,128646,0.8516,73947,0.8115
2026-05-17T16:19:47,80,0,0,,,434090,0.9396,119463,0.8462,371340,0.9283,364035,0.9269,266834,0.9044,148743,0.8621,73233,0.8108,139285,0.8573
2026-05-17T16:19:48,55,0,0,,,840696,0.9874,1218258,1.0,284130,0.9089,142131,0.8588,197946,0.8828,153165,0.8642,43741,0.7735,146278,0.8609
2026-05-17T16:19:49,55,0,0,,,838633,0.9873,343333,0.9226,55123,0.7902,97046,0.8312,172416,0.8728,131894,0.8534,69083,0.8066,182556,0.8769
2026-05-17T16:19:50,51,0,0,,,338867,0.9217,419898,0.9372,39211,0.7656,180725,0.8762,172323,0.8727,133767,0.8544,117986,0.8453,102250,0.8349
2026-05-17T16:19:51,51,0,0,,,358990,0.9258,732509,0.9775,6361,0.6339,55035,0.7901,132639,0.8538,170125,0.8718,86884,0.8232,184394,0.8776
2026-05-17T16:19:52,51,0,0,,,1100970,1.0,197454,0.8826,41310,0.7693,285131,0.9092,142716,0.8591,105607,0.8373,120283,0.8467,229018,0.8933
2026-05-17T16:19:53,51,0,0,,,1437912,1.0,859418,0.989,1385792,1.0,486634,0.9479,1137215,1.0,788190,0.9828,645625,0.9683,464396,0.9445
2026-05-17T16:19:54,80,0,0,,,911873,0.9933,921295,0.9941,226395,0.8925,492218,0.9487,408432,0.9352,552720,0.9571,261157,0.9028,558056,0.9578
2026-05-17T16:19:55,80,0,0,,,357813,0.9256,425461,0.9381,22180,0.7243,219888,0.8904,69722,0.8072,176534,0.8745,117774,0.8452,135592,0.8554
2026-05-17T16:19:56,80,0,0,,,1182930,1.0,417227,0.9367,273955,0.9063,40253,0.7675,115514,0.8438,199261,0.8832,142853,0.8591,174531,0.8736
2026-05-17T16:19:57,51,0,0,,,759859,0.9801,1274896,1.0,622377,0.9657,1848095,1.0,1133553,1.0,1018065,1.0,569708,0.9593,676387,0.9717
2026-05-17T16:19:58,51,0,0,,,650986,0.9689,139932,0.8577,74409,0.8119,45536,0.7764,131976,0.8534,167077,0.8705,179115,0.8755,59035,0.7952
2026-05-17T16:19:59,26,0,0,,,610752,0.9643,346798,0.9233,86642,0.823,77865,0.8152,55058,0.7901,125716,0.8499,146337,0.8609,104743,0.8367
2026-05-17T16:20:00,51,0,0,,,51617,0.7855,20445,0.7184,39152,0.7655,43051,0.7723,59591,0.7959,54002,0.7887,35495,0.7584,38787,0.7648
2026-05-17T16:20:01,80,0,0,,,1581479,1.0,152318,0.8638,151573,0.8634,95463,0.83,218616,0.8899,63545,0.8005,62608,0.7994,151379,0.8633
2026-05-17T16:20:02,80,0,0,,,666305,0.9706,463363,0.9443,184099,0.8775,26469,0.7371,110177,0.8403,273639,0.9062,148315,0.8619,276811,0.907
2026-05-17T16:20:03,80,0,0,,,440216,0.9406,336541,0.9212,229479,0.8935,333346,0.9205,117977,0.8453,113595,0.8426,82841,0.8197,57777,0.7936
2026-05-17T16:20:04,51,0,0,,,250957,0.8999,354384,0.9249,65540,0.8028,231841,0.8942,152245,0.8638,133150,0.8541,115386,0.8437,173782,0.8733
2026-05-17T16:20:05,51,0,0,,,983718,0.9988,608151,0.964,308005,0.9148,465907,0.9447,187324,0.8788,101380,0.8343,90407,0.826,97758,0.8317
2026-05-17T16:20:06,51,0,0,,,1044581,1.0,194622,0.8815,66647,0.804,75431,0.8129,164017,0.8691,157002,0.866,91196,0.8267,118189,0.8454
2026-05-17T16:20:07,51,0,0,,,278668,0.9075,487826,0.948,131690,0.8533,67697,0.8051,205289,0.8854,105614,0.8373,170999,0.8722,147212,0.8613
2026-05-17T16:20:08,80,0,0,,,766148,0.9807,360447,0.9261,857246,0.9889,122885,0.8483,149093,0.8622,93011,0.8281,112469,0.8418,113513,0.8425
2026-05-17T16:20:09,80,0,0,,,432128,0.9393,744696,0.9787,92287,0.8275,277682,0.9073,149116,0.8623,174061,0.8735,113747,0.8427,71647,0.8092
2026-05-17T16:20:10,51,0,0,,,792303,0.9831,618100,0.9652,388803,0.9316,60620,0.7971,138301,0.8568,72402,0.81,101545,0.8344,142223,0.8588
2026-05-17T16:20:11,51,0,0,,,628900,0.9664,467218,0.9449,212936,0.888,119448,0.8462,202341,0.8843,150420,0.8629,74728,0.8122,119882,0.8465
2026-05-17T16:20:12,51,0,0,,,748105,0.979,1025032,1.0,17246,0.7061,53320,0.7878,183713,0.8774,144158,0.8598,115120,0.8435,89337,0.8252
2026-05-17T16:20:13,80,0,0,,,597985,0.9628,141212,0.8583,117165,0.8448,300965,0.9131,114577,0.8432,130906,0.8528,151195,0.8633,264400,0.9037
2026-05-17T16:20:14,80,0,0,,,296902,0.9121,335412,0.9209,255992,0.9014,218766,0.89,257652,0.9018,130196,0.8524,196618,0.8823,73477,0.811
2026-05-17T16:20:15,51,0,0,,,1514941,1.0,1734371,1.0,793516,0.9833,516759,0.9522,874250,0.9903,818490,0.9855,378856,0.9297,404697,0.9345
2026-05-17T16:20:16,51,0,0,,,396456,0.933,2183859,1.0,798329,0.9837,841940,0.9875,324564,0.9186,654264,0.9693,263678,0.9035,348856,0.9238
2026-05-17T16:20:17,26,0,0,,,120818,0.847,69187,0.8067,26103,0.7361,44307,0.7744,59486,0.7957,35399,0.7582,19004,0.7131,22948,0.7268
2026-05-17T16:20:18,51,0,0,,,612435,0.9645,466813,0.9449,335789,0.921,27736,0.7405,73797,0.8113,209403,0.8868,59191,0.7954,68878,0.8063
2026-05-17T16:20:19,80,0,0,,,653922,0.9693,540279,0.9554,63645,0.8006,254848,0.901,214591,0.8886,128030,0.8512,96963,0.8311,61974,0.7987
2026-05-17T16:20:20,80,0,0,,,214042,0.8884,736145,0.9778,298386,0.9125,151625,0.8635,148121,0.8618,124932,0.8494,112232,0.8417,65828,0.8031
2026-05-17T16:20:21,51,0,0,,,1113740,1.0,86395,0.8227,82565,0.8195,82964,0.8198,128171,0.8513,211124,0.8874,105915,0.8375,43809,0.7736
2026-05-17T16:20:22,26,0,0,,,192946,0.8809,294750,0.9116,542164,0.9557,213867,0.8884,196930,0.8824,133464,0.8542,87886,0.824,79814,0.817
2026-05-17T16:20:23,51,0,0,,,255052,0.9011,317956,0.9171,156061,0.8655,187966,0.879,149307,0.8623,146523,0.861,50572,0.784,154749,0.8649
2026-05-17T16:20:24,80,0,0,,,838695,0.9873,300113,0.9129,149858,0.8626,49300,0.7821,307574,0.9147,91022,0.8265,70249,0.8078,58141,0.7941
2026-05-17T16:20:25,80,0,0,,,337016,0.9213,710700,0.9753,345641,0.9231,223734,0.8916,381997,0.9303,114513,0.8431,128888,0.8517,58581,0.7946
2026-05-17T16:20:26,51,0,0,,,274698,0.9065,618797,0.9653,53512,0.7881,39477,0.7661,180772,0.8762,188654,0.8793,78417,0.8157,85496,0.822
2026-05-17T16:20:27,26,0,0,,,576724,0.9602,469000,0.9452,177266,0.8748,241389,0.8971,117588,0.8451,184074,0.8775,94628,0.8293,99826,0.8332
2026-05-17T16:20:29,51,0,0,,,340939,0.9221,329008,0.9195,125143,0.8496,148996,0.8622,151418,0.8634,103089,0.8355,144654,0.8601,133533,0.8543
2026-05-17T16:20:30,80,0,0,,,1307746,1.0,160653,0.8676,298932,0.9126,61280,0.7979,328346,0.9194,104280,0.8364,84925,0.8215,126787,0.8505
2026-05-17T16:20:30,51,0,0,,,143253,0.8594,28680,0.7429,21275,0.7213,11993,0.6798,101915,0.8347,27052,0.7387,14487,0.6935,11193,0.6748
2026-05-17T16:20:31,51,0,0,,,788143,0.9828,277619,0.9072,64958,0.8021,70861,0.8084,85484,0.822,139892,0.8576,114269,0.843,93637,0.8286
2026-05-17T16:20:32,51,0,0,,,1519573,1.0,408770,0.9352,214993,0.8887,158010,0.8664,277874,0.9073,165267,0.8697,68454,0.8059,119245,0.8461
2026-05-17T16:20:33,80,0,0,,,190856,0.8801,192590,0.8808,465707,0.9447,232133,0.8943,119159,0.846,163501,0.8689,147682,0.8616,138794,0.8571
2026-05-17T16:20:34,80,0,0,,,619530,0.9653,106113,0.8376,14130,0.6917,92825,0.8279,22380,0.725,28499,0.7425,35467,0.7583,16564,0.7032
2026-05-17T16:20:35,51,0,0,,,982670,0.9987,379673,0.9299,447737,0.9418,158078,0.8665,81529,0.8186,135774,0.8555,119976,0.8465,102809,0.8353
2026-05-17T16:20:36,51,0,0,,,742702,0.9785,742026,0.9784,195323,0.8818,152821,0.864,58390,0.7944,118627,0.8457,57278,0.793,55113,0.7902
2026-05-17T16:20:37,80,0,0,,,201207,0.8839,1245931,1.0,106737,0.8381,86845,0.8231,198198,0.8829,166307,0.8702,126804,0.8505,69299,0.8068
2026-05-17T16:20:38,55,0,0,,,577947,0.9603,443689,0.9412,189375,0.8796,76388,0.8138,62139,0.7989,93198,0.8282,75243,0.8127,59054,0.7952
2026-05-17T16:20:39,51,0,0,,,527158,0.9537,173060,0.873,527778,0.9537,107625,0.8387,46750,0.7783,117870,0.8452,181064,0.8763,115236,0.8436
2026-05-17T16:20:40,51,0,0,,,781455,0.9822,273237,0.9061,83878,0.8206,130246,0.8525,265120,0.9039,193485,0.8811,86967,0.8232,74869,0.8124
2026-05-17T16:20:41,51,0,0,,,243328,0.8977,333689,0.9206,383982,0.9307,78408,0.8157,168620,0.8712,112798,0.8421,88334,0.8244,112122,0.8416
2026-05-17T16:20:42,80,0,0,,,607004,0.9639,413465,0.9361,314761,0.9163,215772,0.889,233074,0.8946,100692,0.8338,111383,0.8411,147685,0.8616
2026-05-17T16:20:43,51,0,0,,,1000717,1.0,566581,0.9589,296504,0.912,110085,0.8403,284807,0.9091,111952,0.8415,100319,0.8336,88841,0.8248
2026-05-17T16:20:44,51,0,0,,,1093515,1.0,534178,0.9546,496824,0.9494,1101693,1.0,921781,0.9941,417363,0.9368,684217,0.9725,329361,0.9196
